listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
HYD-000001,Hyderabad,Telangana,Narsingi,Apartment,1739,1739,3,4,22,2004,16,20,Semi-Furnished,2,10,East,17.3888861,78.3391382,9960000,5727.43,INR,Sold,True,16.114088,Hyderabad | Narsingi
HYD-004312,Hyderabad,Telangana,Punjagutta,Apartment,2666,2666,4,4,12,2014,2,5,Furnished,0,4,North,17.4300959,78.4446797,18980000,7119.28,INR,Active,True,16.758896,Hyderabad | Punjagutta
HYD-004313,Hyderabad,Telangana,Pragathi Nagar,Villa,2482,2482,3,4,16,2010,0,0,Unfurnished,0,12,West,17.514119,78.3788925,17160000,6913.78,INR,Active,True,16.658092,Hyderabad | Pragathi Nagar
HYD-004314,Hyderabad,Telangana,Kompally,Villa,4257,4257,5,5,13,2013,0,0,Unfurnished,1,7,North-East,17.5278172,78.4873898,28390000,6669.02,INR,Active,True,17.161548,Hyderabad | Kompally
HYD-004315,Hyderabad,Telangana,Begumpet,Apartment,1379,1379,3,3,11,2015,19,24,Semi-Furnished,2,10,East,17.444998,78.4639594,7660000,5554.75,INR,Active,True,15.851523,Hyderabad | Begumpet
HYD-004316,Hyderabad,Telangana,Nanakramguda,Villa,2872,2872,4,4,19,2007,0,0,Furnished,0,9,South,17.4213258,78.3569098,24510000,8534.12,INR,Active,True,17.014592,Hyderabad | Nanakramguda
HYD-004317,Hyderabad,Telangana,Nanakramguda,Apartment,1062,1062,1,2,22,2004,5,5,Furnished,1,9,North-East,17.4188843,78.3470596,7840000,7382.3,INR,Active,True,15.87475,Hyderabad | Nanakramguda
HYD-004318,Hyderabad,Telangana,Rajendranagar,Villa,2396,2396,3,3,2,2024,0,0,Semi-Furnished,2,0,South,17.3178462,78.4062677,20170000,8418.2,INR,Active,True,16.819707,Hyderabad | Rajendranagar
HYD-004319,Hyderabad,Telangana,Gachibowli,Apartment,2247,2247,4,4,23,2003,1,11,Semi-Furnished,2,4,West,17.4455756,78.3542918,15600000,6942.59,INR,Active,True,16.562782,Hyderabad | Gachibowli
HYD-004320,Hyderabad,Telangana,Banjara Hills,Apartment,1671,1671,3,3,19,2007,7,9,Semi-Furnished,0,0,South-East,17.4119285,78.4382709,11960000,7157.39,INR,Active,True,16.297078,Hyderabad | Banjara Hills
HYD-004321,Hyderabad,Telangana,Bachupally,Plot,2422,2422,0,0,6,2020,0,0,Furnished,0,5,West,17.5287557,78.355735,12720000,5251.86,INR,Active,True,16.358686,Hyderabad | Bachupally
HYD-004322,Hyderabad,Telangana,Shamshabad,Villa,1949,1949,3,4,9,2017,0,0,Furnished,2,8,North,17.2469421,78.4185052,14130000,7249.87,INR,Active,True,16.463811,Hyderabad | Shamshabad
HYD-004323,Hyderabad,Telangana,Financial District,Plot,2929,2929,0,0,13,2013,0,0,Semi-Furnished,2,11,North-West,17.4105192,78.335917,18150000,6196.65,INR,Active,True,16.714181,Hyderabad | Financial District
HYD-004324,Hyderabad,Telangana,Dilsukhnagar,Apartment,2087,2087,4,4,23,2003,6,10,Unfurnished,0,5,South-West,17.3770591,78.5259064,9980000,4781.98,INR,Active,True,16.116094,Hyderabad | Dilsukhnagar
HYD-004325,Hyderabad,Telangana,Shamshabad,Apartment,2126,2126,4,4,6,2020,4,14,Furnished,0,3,South,17.2464071,78.4307387,12720000,5983.07,INR,Sold,True,16.358686,Hyderabad | Shamshabad
HYD-004326,Hyderabad,Telangana,LB Nagar,Villa,3077,3077,4,5,19,2007,0,0,Furnished,1,2,South,17.3342022,78.5519911,24440000,7942.8,INR,Active,True,17.011732,Hyderabad | LB Nagar
HYD-004327,Hyderabad,Telangana,Secunderabad,Independent House,2505,2505,4,4,22,2004,0,0,Unfurnished,1,11,West,17.4420289,78.5018422,13050000,5209.58,INR,Active,True,16.384299,Hyderabad | Secunderabad
HYD-004328,Hyderabad,Telangana,Hitech City,Apartment,812,812,1,2,16,2010,5,10,Furnished,2,10,North-West,17.4507676,78.381991,5930000,7302.96,INR,Sold,True,15.595535,Hyderabad | Hitech City
HYD-004329,Hyderabad,Telangana,Alwal,Apartment,1314,1314,2,3,17,2009,7,14,Unfurnished,0,3,South-West,17.5025061,78.520886,8520000,6484.02,INR,Sold,True,15.957927,Hyderabad | Alwal
HYD-004330,Hyderabad,Telangana,Manikonda,Apartment,1217,1217,2,2,17,2009,14,23,Furnished,3,11,North-East,17.4049604,78.3728569,7490000,6154.48,INR,Active,True,15.829079,Hyderabad | Manikonda
HYD-004331,Hyderabad,Telangana,Jubilee Hills,Apartment,656,656,1,1,17,2009,7,11,Unfurnished,0,11,North-West,17.4343778,78.4076684,5710000,8704.27,INR,Active,True,15.55773,Hyderabad | Jubilee Hills
HYD-004332,Hyderabad,Telangana,Hitech City,Plot,958,958,0,0,23,2003,0,0,Unfurnished,2,1,West,17.4613791,78.3704097,4690000,4895.62,INR,Sold,True,15.360943,Hyderabad | Hitech City
HYD-004333,Hyderabad,Telangana,Somajiguda,Apartment,1497,1497,3,3,8,2018,12,16,Furnished,3,10,South,17.4256044,78.4594731,7930000,5297.26,INR,Active,True,15.886164,Hyderabad | Somajiguda
HYD-004334,Hyderabad,Telangana,Secunderabad,Independent House,2460,2460,4,5,0,2026,0,0,Furnished,2,4,North-West,17.4407544,78.4952874,16970000,6898.37,INR,Active,True,16.646958,Hyderabad | Secunderabad
HYD-004335,Hyderabad,Telangana,Rajendranagar,Apartment,1705,1705,3,4,4,2022,12,18,Semi-Furnished,0,4,North-East,17.3230622,78.4082861,12060000,7073.31,INR,Active,True,16.305405,Hyderabad | Rajendranagar
HYD-004336,Hyderabad,Telangana,Manikonda,Plot,3616,3616,0,0,24,2002,0,0,Furnished,3,9,South-West,17.406697,78.3720482,16380000,4529.87,INR,Active,True,16.611572,Hyderabad | Manikonda
HYD-004337,Hyderabad,Telangana,Tellapur,Apartment,1510,1510,3,4,4,2022,11,13,Unfurnished,2,4,South,17.4603579,78.30189,8410000,5569.54,INR,Sold,True,15.944932,Hyderabad | Tellapur
HYD-004338,Hyderabad,Telangana,Mehdipatnam,Villa,2356,2356,3,3,9,2017,0,0,Furnished,1,2,North-East,17.388038,78.4455905,19840000,8421.05,INR,Active,True,16.803211,Hyderabad | Mehdipatnam
HYD-004339,Hyderabad,Telangana,Secunderabad,Independent House,2471,2471,4,4,13,2013,0,0,Unfurnished,1,1,South-East,17.4372647,78.5132026,13290000,5378.39,INR,Sold,True,16.402523,Hyderabad | Secunderabad
HYD-004340,Hyderabad,Telangana,Attapur,Plot,3208,3208,0,0,2,2024,0,0,Furnished,3,0,North,17.3660494,78.4238474,14850000,4629.05,INR,Active,True,16.51351,Hyderabad | Attapur
HYD-004341,Hyderabad,Telangana,Attapur,Apartment,1623,1623,3,3,0,2026,14,21,Unfurnished,2,6,North-West,17.3688593,78.4314536,10950000,6746.77,INR,Active,True,16.20885,Hyderabad | Attapur
HYD-004342,Hyderabad,Telangana,Secunderabad,Independent House,1994,1994,3,3,5,2021,0,0,Unfurnished,2,11,West,17.4378339,78.4949908,11420000,5727.18,INR,Sold,True,16.250877,Hyderabad | Secunderabad
HYD-004343,Hyderabad,Telangana,Tolichowki,Apartment,1159,1159,2,2,12,2014,6,14,Unfurnished,0,11,South-West,17.3978067,78.4144711,6980000,6022.43,INR,Active,True,15.75856,Hyderabad | Tolichowki
HYD-004344,Hyderabad,Telangana,Kondapur,Independent House,3133,3133,4,4,16,2010,0,0,Furnished,3,9,North,17.4883445,78.4113488,22060000,7041.17,INR,Active,True,16.909277,Hyderabad | Kondapur
HYD-004345,Hyderabad,Telangana,Bachupally,Independent House,2046,2046,3,4,23,2003,0,0,Semi-Furnished,1,8,South,17.535796,78.3434479,9380000,4584.56,INR,Sold,True,16.05409,Hyderabad | Bachupally
HYD-004346,Hyderabad,Telangana,Narsingi,Apartment,1231,1231,2,2,15,2011,3,3,Unfurnished,3,8,South-West,17.3821989,78.3278173,6420000,5215.27,INR,Active,True,15.674929,Hyderabad | Narsingi
HYD-004347,Hyderabad,Telangana,Tolichowki,Apartment,2161,2161,4,4,11,2015,3,8,Furnished,3,7,South,17.4048954,78.4107163,15080000,6978.25,INR,Active,True,16.52888,Hyderabad | Tolichowki
HYD-004348,Hyderabad,Telangana,Begumpet,Apartment,1248,1248,2,2,22,2004,6,15,Semi-Furnished,2,4,West,17.441863,78.463943,6530000,5232.37,INR,Active,True,15.691918,Hyderabad | Begumpet
HYD-004349,Hyderabad,Telangana,Banjara Hills,Apartment,970,970,2,2,9,2017,9,17,Unfurnished,2,10,East,17.4185513,78.4414385,7140000,7360.82,INR,Active,True,15.781223,Hyderabad | Banjara Hills
HYD-004350,Hyderabad,Telangana,Uppal,Independent House,1276,1276,2,2,20,2006,0,0,Semi-Furnished,1,6,North-West,17.4059341,78.5593329,6540000,5125.39,INR,Active,True,15.693448,Hyderabad | Uppal
HYD-004351,Hyderabad,Telangana,Tolichowki,Independent House,1972,1972,3,3,9,2017,0,0,Furnished,1,7,South,17.3922854,78.4099286,8940000,4533.47,INR,Active,True,16.006046,Hyderabad | Tolichowki
HYD-004352,Hyderabad,Telangana,Dilsukhnagar,Apartment,1177,1177,2,2,11,2015,2,5,Unfurnished,0,2,North-East,17.3726171,78.5262455,6340000,5386.58,INR,Active,True,15.662389,Hyderabad | Dilsukhnagar
HYD-004353,Hyderabad,Telangana,Moosapet,Apartment,515,515,1,1,9,2017,10,14,Semi-Furnished,1,1,North-East,17.4736315,78.4154508,3260000,6330.1,INR,Active,True,14.997238,Hyderabad | Moosapet
HYD-004354,Hyderabad,Telangana,Shamshabad,Apartment,1709,1709,3,4,0,2026,11,21,Semi-Furnished,2,2,East,17.2518332,78.4373199,11910000,6968.99,INR,Sold,True,16.292889,Hyderabad | Shamshabad
HYD-004355,Hyderabad,Telangana,Tellapur,Plot,996,996,0,0,4,2022,0,0,Semi-Furnished,0,11,North-East,17.4680077,78.2992696,5890000,5913.65,INR,Sold,True,15.588767,Hyderabad | Tellapur
HYD-004356,Hyderabad,Telangana,Miyapur,Apartment,2238,2238,4,4,23,2003,15,17,Furnished,1,6,South-East,17.5050586,78.3495317,13420000,5996.43,INR,Active,True,16.412257,Hyderabad | Miyapur
HYD-004357,Hyderabad,Telangana,Kompally,Apartment,990,990,2,2,22,2004,10,19,Semi-Furnished,2,6,South-West,17.5437783,78.4828837,5230000,5282.83,INR,Active,True,15.469922,Hyderabad | Kompally
HYD-004358,Hyderabad,Telangana,Uppal,Independent House,2406,2406,4,4,13,2013,0,0,Furnished,0,0,South-West,17.4024693,78.5581921,13980000,5810.47,INR,Active,True,16.453138,Hyderabad | Uppal
HYD-004359,Hyderabad,Telangana,Kokapet,Plot,3422,3422,0,0,15,2011,0,0,Semi-Furnished,0,10,North-West,17.3878943,78.3444152,16890000,4935.71,INR,Active,True,16.642232,Hyderabad | Kokapet
HYD-004360,Hyderabad,Telangana,Nanakramguda,Apartment,1357,1357,2,2,25,2001,1,6,Semi-Furnished,1,2,North-West,17.4214311,78.353533,8310000,6123.8,INR,Active,True,15.93297,Hyderabad | Nanakramguda
HYD-004361,Hyderabad,Telangana,Jubilee Hills,Apartment,1677,1677,3,3,17,2009,10,13,Unfurnished,1,1,South-East,17.4328958,78.4099814,13910000,8294.57,INR,Active,True,16.448119,Hyderabad | Jubilee Hills
HYD-004362,Hyderabad,Telangana,Mehdipatnam,Apartment,1278,1278,2,3,15,2011,22,26,Semi-Furnished,2,9,South-West,17.3967951,78.4354953,7900000,6181.53,INR,Active,True,15.882373,Hyderabad | Mehdipatnam
HYD-004363,Hyderabad,Telangana,Bachupally,Apartment,1126,1126,2,3,18,2008,3,4,Semi-Furnished,0,5,South-West,17.5336265,78.3534899,6750000,5994.67,INR,Sold,True,15.725053,Hyderabad | Bachupally
HYD-004364,Hyderabad,Telangana,Alwal,Apartment,1721,1721,3,3,10,2016,12,20,Furnished,2,0,East,17.4903753,78.5121882,11150000,6478.79,INR,Sold,True,16.22695,Hyderabad | Alwal
HYD-004365,Hyderabad,Telangana,Kukatpally,Apartment,1161,1161,2,2,9,2017,17,25,Semi-Furnished,3,4,South-East,17.4813376,78.4066272,7700000,6632.21,INR,Active,True,15.856731,Hyderabad | Kukatpally
HYD-004366,Hyderabad,Telangana,Miyapur,Apartment,1762,1762,3,3,15,2011,1,10,Semi-Furnished,3,0,North-West,17.4979275,78.3481112,10500000,5959.14,INR,Sold,True,16.166886,Hyderabad | Miyapur
HYD-004367,Hyderabad,Telangana,Jubilee Hills,Independent House,1298,1298,2,2,20,2006,0,0,Semi-Furnished,1,0,North,17.4267915,78.4099424,9160000,7057.01,INR,Active,True,16.030357,Hyderabad | Jubilee Hills
HYD-004368,Hyderabad,Telangana,Mehdipatnam,Independent House,2419,2419,4,5,5,2021,0,0,Semi-Furnished,1,3,South-West,17.3974628,78.4334791,14760000,6101.69,INR,Active,True,16.507431,Hyderabad | Mehdipatnam
HYD-004369,Hyderabad,Telangana,Ameerpet,Apartment,933,933,2,2,17,2009,24,31,Semi-Furnished,0,1,South,17.4343334,78.4520405,5960000,6388.0,INR,Sold,True,15.600581,Hyderabad | Ameerpet
HYD-004370,Hyderabad,Telangana,Dilsukhnagar,Apartment,1499,1499,2,2,20,2006,10,17,Unfurnished,2,4,South-East,17.3669973,78.5242973,8950000,5970.65,INR,Sold,True,16.007164,Hyderabad | Dilsukhnagar
HYD-004371,Hyderabad,Telangana,Dilsukhnagar,Plot,3934,3934,0,0,22,2004,0,0,Unfurnished,2,3,West,17.3740902,78.5280976,13340000,3390.95,INR,Active,True,16.406278,Hyderabad | Dilsukhnagar
HYD-004372,Hyderabad,Telangana,Uppal,Independent House,2445,2445,4,5,13,2013,0,0,Semi-Furnished,1,4,South,17.3970726,78.5649191,11250000,4601.23,INR,Active,True,16.235879,Hyderabad | Uppal
HYD-004373,Hyderabad,Telangana,Tarnaka,Villa,2254,2254,3,4,14,2012,0,0,Furnished,2,10,North,17.4233623,78.530919,15460000,6858.92,INR,Sold,True,16.553767,Hyderabad | Tarnaka
HYD-004374,Hyderabad,Telangana,Alwal,Independent House,2888,2888,4,4,20,2006,0,0,Unfurnished,1,10,North-West,17.5054434,78.5096844,15690000,5432.83,INR,Active,True,16.568534,Hyderabad | Alwal
HYD-004375,Hyderabad,Telangana,Tarnaka,Plot,1009,1009,0,0,2,2024,0,0,Semi-Furnished,1,1,North-East,17.4325798,78.5440941,5240000,5193.26,INR,Active,True,15.471832,Hyderabad | Tarnaka
HYD-004376,Hyderabad,Telangana,Tellapur,Apartment,1293,1293,2,2,3,2023,6,15,Furnished,3,8,North-West,17.4671873,78.3041546,8910000,6890.95,INR,Sold,True,16.002685,Hyderabad | Tellapur
HYD-004377,Hyderabad,Telangana,Attapur,Apartment,1131,1131,2,2,10,2016,21,23,Furnished,1,1,South-West,17.3760565,78.4210733,6850000,6056.59,INR,Sold,True,15.739759,Hyderabad | Attapur
HYD-004378,Hyderabad,Telangana,Tellapur,Apartment,1763,1763,3,3,20,2006,10,12,Semi-Furnished,3,4,West,17.4524506,78.3042716,9400000,5331.82,INR,Sold,True,16.05622,Hyderabad | Tellapur
HYD-004379,Hyderabad,Telangana,Bachupally,Apartment,1153,1153,3,3,0,2026,5,5,Unfurnished,1,1,North,17.533964,78.3561624,6790000,5888.99,INR,Sold,True,15.730962,Hyderabad | Bachupally
HYD-004380,Hyderabad,Telangana,Jubilee Hills,Apartment,1535,1535,3,3,12,2014,6,6,Semi-Furnished,3,1,North-East,17.4174114,78.4113419,13210000,8605.86,INR,Sold,True,16.396485,Hyderabad | Jubilee Hills
HYD-004381,Hyderabad,Telangana,Banjara Hills,Apartment,1694,1694,3,3,14,2012,12,12,Unfurnished,0,9,West,17.415725,78.4376595,13100000,7733.18,INR,Active,True,16.388123,Hyderabad | Banjara Hills
HYD-004382,Hyderabad,Telangana,Kondapur,Plot,3909,3909,0,0,12,2014,0,0,Furnished,2,3,East,17.4736557,78.412778,20990000,5369.66,INR,Active,True,16.859557,Hyderabad | Kondapur
HYD-004383,Hyderabad,Telangana,Financial District,Apartment,966,966,1,2,12,2014,13,23,Furnished,0,10,North-West,17.4218292,78.3360838,7390000,7650.1,INR,Active,True,15.815638,Hyderabad | Financial District
HYD-004384,Hyderabad,Telangana,Punjagutta,Apartment,1344,1344,2,2,18,2008,3,4,Semi-Furnished,3,0,North,17.423006,78.4389362,6340000,4717.26,INR,Active,True,15.662389,Hyderabad | Punjagutta
HYD-004385,Hyderabad,Telangana,Secunderabad,Apartment,1598,1598,3,3,1,2025,2,8,Semi-Furnished,1,3,East,17.4403782,78.4946708,9970000,6239.05,INR,Active,True,16.115091,Hyderabad | Secunderabad
HYD-004386,Hyderabad,Telangana,Miyapur,Villa,1862,1862,3,4,19,2007,0,0,Semi-Furnished,2,9,East,17.499628,78.3531084,11740000,6305.05,INR,Sold,True,16.278512,Hyderabad | Miyapur
HYD-004387,Hyderabad,Telangana,Somajiguda,Apartment,1618,1618,3,3,8,2018,7,11,Furnished,1,2,North,17.4262869,78.461007,9600000,5933.25,INR,Sold,True,16.077274,Hyderabad | Somajiguda
HYD-004388,Hyderabad,Telangana,Jubilee Hills,Villa,3220,3220,5,5,21,2005,0,0,Unfurnished,2,7,East,17.4344548,78.4074729,27900000,8664.6,INR,Active,True,17.144137,Hyderabad | Jubilee Hills
HYD-004389,Hyderabad,Telangana,Alwal,Apartment,1623,1623,3,4,19,2007,17,26,Semi-Furnished,1,11,South-East,17.4973609,78.5227366,8310000,5120.15,INR,Sold,True,15.93297,Hyderabad | Alwal
HYD-004390,Hyderabad,Telangana,Manikonda,Plot,1573,1573,0,0,12,2014,0,0,Unfurnished,0,7,South-East,17.4031563,78.3731014,6710000,4265.73,INR,Sold,True,15.71911,Hyderabad | Manikonda
HYD-004391,Hyderabad,Telangana,Manikonda,Independent House,2006,2006,3,3,24,2002,0,0,Furnished,0,1,South,17.4036267,78.3755495,11290000,5628.12,INR,Active,True,16.239428,Hyderabad | Manikonda
HYD-004392,Hyderabad,Telangana,Kukatpally,Villa,2954,2954,3,4,18,2008,0,0,Unfurnished,1,8,West,17.4989418,78.4098594,17840000,6039.27,INR,Active,True,16.696954,Hyderabad | Kukatpally
HYD-004393,Hyderabad,Telangana,Rajendranagar,Plot,1573,1573,0,0,14,2012,0,0,Semi-Furnished,1,0,North-East,17.314256,78.4051214,6840000,4348.38,INR,Active,True,15.738298,Hyderabad | Rajendranagar
HYD-004394,Hyderabad,Telangana,Hitech City,Villa,4529,4529,5,6,20,2006,0,0,Unfurnished,1,4,South-East,17.4440278,78.3826628,33330000,7359.24,INR,Active,True,17.321968,Hyderabad | Hitech City
HYD-004395,Hyderabad,Telangana,Kondapur,Apartment,1022,1022,2,2,22,2004,14,15,Unfurnished,2,11,North-West,17.4765924,78.4112381,7040000,6888.45,INR,Active,True,15.767119,Hyderabad | Kondapur
HYD-004396,Hyderabad,Telangana,Alwal,Independent House,1600,1600,2,3,21,2005,0,0,Furnished,2,7,North,17.497584,78.5089578,8070000,5043.75,INR,Active,True,15.903664,Hyderabad | Alwal
HYD-004397,Hyderabad,Telangana,Miyapur,Apartment,1625,1625,3,4,23,2003,20,20,Semi-Furnished,1,7,South-East,17.5044314,78.3616119,8550000,5261.54,INR,Active,True,15.961442,Hyderabad | Miyapur
HYD-004398,Hyderabad,Telangana,Manikonda,Apartment,2335,2335,4,4,20,2006,12,16,Furnished,1,1,North,17.4017256,78.3719015,13350000,5717.34,INR,Active,True,16.407027,Hyderabad | Manikonda
HYD-004399,Hyderabad,Telangana,Secunderabad,Apartment,1464,1464,3,3,21,2005,15,15,Semi-Furnished,1,0,West,17.4524828,78.5001157,6840000,4672.13,INR,Active,True,15.738298,Hyderabad | Secunderabad
HYD-004400,Hyderabad,Telangana,Nanakramguda,Apartment,1500,1500,3,3,14,2012,25,29,Unfurnished,2,10,North-East,17.4114299,78.3459239,11250000,7500.0,INR,Active,True,16.235879,Hyderabad | Nanakramguda
HYD-004401,Hyderabad,Telangana,Miyapur,Plot,4211,4211,0,0,9,2017,0,0,Furnished,1,1,South,17.5068271,78.3482827,18280000,4341.01,INR,Active,True,16.721318,Hyderabad | Miyapur
HYD-004402,Hyderabad,Telangana,Kompally,Plot,2211,2211,0,0,23,2003,0,0,Unfurnished,1,2,South-East,17.5479604,78.4795617,7310000,3306.2,INR,Sold,True,15.804754,Hyderabad | Kompally
HYD-004403,Hyderabad,Telangana,LB Nagar,Independent House,2045,2045,4,4,16,2010,0,0,Semi-Furnished,0,2,North-West,17.348826,78.5546243,11510000,5628.36,INR,Active,True,16.258727,Hyderabad | LB Nagar
HYD-004404,Hyderabad,Telangana,Ameerpet,Independent House,2439,2439,3,4,19,2007,0,0,Semi-Furnished,1,12,East,17.4377803,78.4441026,10690000,4382.94,INR,Active,True,16.184819,Hyderabad | Ameerpet
HYD-004405,Hyderabad,Telangana,Punjagutta,Villa,2306,2306,4,5,8,2018,0,0,Unfurnished,2,7,North-West,17.4287796,78.4512021,15410000,6682.57,INR,Sold,True,16.550527,Hyderabad | Punjagutta
HYD-004406,Hyderabad,Telangana,Uppal,Plot,2498,2498,0,0,12,2014,0,0,Semi-Furnished,3,7,East,17.4008872,78.5529658,10030000,4015.21,INR,Active,True,16.121091,Hyderabad | Uppal
HYD-004407,Hyderabad,Telangana,Tellapur,Independent House,2611,2611,4,4,16,2010,0,0,Unfurnished,2,6,North,17.4731485,78.3022726,15690000,6009.19,INR,Sold,True,16.568534,Hyderabad | Tellapur
HYD-004408,Hyderabad,Telangana,Financial District,Independent House,1908,1908,3,4,16,2010,0,0,Unfurnished,3,12,West,17.4239696,78.3313443,13140000,6886.79,INR,Sold,True,16.391172,Hyderabad | Financial District
HYD-004409,Hyderabad,Telangana,Financial District,Apartment,1154,1154,2,3,20,2006,6,12,Furnished,2,8,South-East,17.4231555,78.3473166,8170000,7079.72,INR,Sold,True,15.91598,Hyderabad | Financial District
HYD-004410,Hyderabad,Telangana,Jubilee Hills,Independent House,1546,1546,2,2,11,2015,0,0,Semi-Furnished,1,3,North,17.4321654,78.4020937,11440000,7399.74,INR,Active,True,16.252627,Hyderabad | Jubilee Hills
HYD-004411,Hyderabad,Telangana,Kondapur,Apartment,1638,1638,3,3,0,2026,7,13,Furnished,3,0,North-East,17.488818,78.4145049,14530000,8870.57,INR,Sold,True,16.491726,Hyderabad | Kondapur
HYD-004412,Hyderabad,Telangana,Madhapur,Villa,3536,3536,4,4,7,2019,0,0,Semi-Furnished,0,4,East,17.4523629,78.3902853,31550000,8922.51,INR,Active,True,17.267084,Hyderabad | Madhapur
HYD-004413,Hyderabad,Telangana,Tolichowki,Apartment,1447,1447,3,3,15,2011,8,17,Furnished,1,10,East,17.4047539,78.4135537,10590000,7318.59,INR,Sold,True,16.175421,Hyderabad | Tolichowki
HYD-004414,Hyderabad,Telangana,Dilsukhnagar,Plot,3781,3781,0,0,8,2018,0,0,Furnished,1,4,East,17.3762456,78.5297781,18360000,4855.86,INR,Sold,True,16.725685,Hyderabad | Dilsukhnagar
HYD-004415,Hyderabad,Telangana,Rajendranagar,Villa,2341,2341,4,4,23,2003,0,0,Furnished,1,6,West,17.3179942,78.409678,15780000,6740.71,INR,Active,True,16.574254,Hyderabad | Rajendranagar
HYD-004416,Hyderabad,Telangana,Kokapet,Villa,2663,2663,3,4,16,2010,0,0,Unfurnished,2,5,South,17.3832926,78.3382953,21270000,7987.23,INR,Sold,True,16.872808,Hyderabad | Kokapet
HYD-004417,Hyderabad,Telangana,Tarnaka,Plot,3622,3622,0,0,18,2008,0,0,Furnished,0,9,North,17.4247501,78.5305714,17000000,4693.54,INR,Active,True,16.648724,Hyderabad | Tarnaka
HYD-004418,Hyderabad,Telangana,Tellapur,Apartment,1245,1245,2,2,14,2012,9,13,Unfurnished,1,2,East,17.4742387,78.2992771,7170000,5759.04,INR,Sold,True,15.785416,Hyderabad | Tellapur
HYD-004419,Hyderabad,Telangana,Financial District,Apartment,1178,1178,2,2,25,2001,23,30,Unfurnished,1,2,East,17.433445,78.3396513,7730000,6561.97,INR,Active,True,15.86062,Hyderabad | Financial District
HYD-004420,Hyderabad,Telangana,Banjara Hills,Villa,4016,4016,5,5,1,2025,0,0,Unfurnished,2,9,West,17.4151592,78.4288341,36810000,9165.84,INR,Active,True,17.42128,Hyderabad | Banjara Hills
HYD-004421,Hyderabad,Telangana,Kokapet,Independent House,3708,3708,5,5,2,2024,0,0,Furnished,3,6,North-West,17.3891629,78.3466608,24240000,6537.22,INR,Active,True,17.003515,Hyderabad | Kokapet
HYD-004422,Hyderabad,Telangana,Pragathi Nagar,Apartment,1711,1711,3,3,9,2017,11,12,Furnished,1,3,South-East,17.5149616,78.3776838,11360000,6639.39,INR,Sold,True,16.245609,Hyderabad | Pragathi Nagar
HYD-004423,Hyderabad,Telangana,LB Nagar,Villa,2189,2189,3,4,10,2016,0,0,Unfurnished,3,9,South-East,17.3484775,78.5481498,16290000,7441.75,INR,Sold,True,16.606062,Hyderabad | LB Nagar
HYD-004424,Hyderabad,Telangana,Tolichowki,Independent House,3759,3759,5,5,21,2005,0,0,Unfurnished,2,1,West,17.403158,78.4241746,16550000,4402.77,INR,Active,True,16.621897,Hyderabad | Tolichowki
HYD-004425,Hyderabad,Telangana,Rajendranagar,Independent House,2235,2235,3,3,3,2023,0,0,Furnished,3,1,North-East,17.3201561,78.4077636,16170000,7234.9,INR,Sold,True,16.598668,Hyderabad | Rajendranagar
HYD-004426,Hyderabad,Telangana,Ameerpet,Apartment,1188,1188,2,2,6,2020,19,29,Semi-Furnished,2,5,South,17.4393165,78.4498382,7360000,6195.29,INR,Sold,True,15.811571,Hyderabad | Ameerpet
HYD-004427,Hyderabad,Telangana,Miyapur,Apartment,1755,1755,3,3,11,2015,20,29,Semi-Furnished,2,1,South-East,17.4923313,78.353739,10950000,6239.32,INR,Sold,True,16.20885,Hyderabad | Miyapur
HYD-004428,Hyderabad,Telangana,Tellapur,Independent House,1506,1506,3,4,6,2020,0,0,Semi-Furnished,1,4,North-West,17.4621115,78.2989732,8940000,5936.25,INR,Active,True,16.006046,Hyderabad | Tellapur
HYD-004429,Hyderabad,Telangana,LB Nagar,Villa,2451,2451,3,3,6,2020,0,0,Furnished,1,2,North-East,17.3372461,78.5571445,20330000,8294.57,INR,Active,True,16.827608,Hyderabad | LB Nagar
HYD-004430,Hyderabad,Telangana,Attapur,Villa,2336,2336,3,3,14,2012,0,0,Semi-Furnished,1,11,North-East,17.363502,78.4229957,13420000,5744.86,INR,Active,True,16.412257,Hyderabad | Attapur
HYD-004431,Hyderabad,Telangana,Bachupally,Apartment,916,916,2,2,4,2022,4,13,Furnished,2,3,South,17.5397169,78.3557102,7320000,7991.27,INR,Active,True,15.806121,Hyderabad | Bachupally
HYD-004432,Hyderabad,Telangana,Secunderabad,Plot,1954,1954,0,0,3,2023,0,0,Semi-Furnished,1,1,North,17.4387174,78.5028484,8880000,4544.52,INR,Active,True,15.999312,Hyderabad | Secunderabad
HYD-004433,Hyderabad,Telangana,Nanakramguda,Independent House,2427,2427,3,3,10,2016,0,0,Unfurnished,2,11,West,17.4117945,78.3617858,15750000,6489.49,INR,Active,True,16.572351,Hyderabad | Nanakramguda
HYD-004434,Hyderabad,Telangana,LB Nagar,Apartment,828,828,2,2,23,2003,3,6,Semi-Furnished,1,10,South-East,17.3442189,78.5428374,3990000,4818.84,INR,Active,True,15.199302,Hyderabad | LB Nagar
